id,user_pattern,departure_station,arrival_station,arrival_day,arrival_time,purchase_day,service,service_departure_time,service_arrival_time,seat,price,utility,best_service,best_seat,best_utility
2625,Tourist,04040,71801,2023-09-06,11.476807454030975,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,45.35,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
2626,Business,04040,71801,2023-09-06,7.421447570675108,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,37.8,80,03073_06-09-2023-07.30,Premium,98.6
2627,Business,04040,71801,2023-09-06,9.081874712561374,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,37.8,80,03073_06-09-2023-07.30,Premium,98.6
2628,Tourist,04040,71801,2023-09-06,12.751784838824216,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2629,Student,04040,71801,2023-09-06,17.457363829855737,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
263,Student,60000,04040,2023-09-06,13.22320105013413,1,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
2630,Business,04040,71801,2023-09-06,8.392648677764283,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2631,Business,04040,71801,2023-09-06,8.381702486440156,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2632,Tourist,04040,71801,2023-09-06,19.594539418311005,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,45.35,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
2633,Student,04040,71801,2023-09-06,14.769009413728604,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2634,Business,04040,71801,2023-09-06,6.839262198994935,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2635,Student,04040,71801,2023-09-06,0.27179187618117595,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2636,Business,04040,71801,2023-09-06,7.041020562675861,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,37.8,80,03073_06-09-2023-07.30,Premium,98.6
2637,Student,04040,71801,2023-09-06,19.33283095163038,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2638,Business,04040,71801,2023-09-06,7.663696508444454,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2639,Student,04040,71801,2023-09-06,18.636980671223384,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
264,Business,60000,04040,2023-09-06,8.239987023775655,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
2640,Tourist,04040,71801,2023-09-06,3.8016998560808073,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,68.05,45.1025,03203_06-09-2023-20.40,Básico,51.13333333333334
2641,Student,04040,71801,2023-09-06,17.397395625711127,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2642,Student,04040,71801,2023-09-06,22.481671542717468,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2643,Student,04040,71801,2023-09-06,19.77816757735982,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2644,Business,04040,71801,2023-09-06,8.21206823803628,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2645,Tourist,04040,71801,2023-09-06,16.299258207412926,12,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2646,Business,04040,71801,2023-09-06,7.447955809259672,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2647,Student,04040,71801,2023-09-06,18.76706388968039,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2648,Business,04040,71801,2023-09-06,7.237873784108198,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,37.8,80,03073_06-09-2023-07.30,Premium,98.6
2649,Business,04040,71801,2023-09-06,8.529715989787755,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
265,Student,60000,04040,2023-09-06,13.905913873982984,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2650,Student,04040,71801,2023-09-06,20.928011095359587,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2651,Business,04040,71801,2023-09-06,8.530296757088031,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2652,Tourist,04040,71801,2023-09-06,18.52981679243235,2,03173_06-09-2023-17.30,17.5,20.7,Básico,52.9,46.01875,03203_06-09-2023-20.40,Básico,51.13333333333334
2653,Student,04040,71801,2023-09-06,16.751383869851892,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2654,Business,04040,71801,2023-09-06,7.130726541812711,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2655,Business,04040,71801,2023-09-06,7.2545351874811015,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2656,Tourist,04040,71801,2023-09-06,21.55113458737297,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2657,Student,04040,71801,2023-09-06,14.894287919197707,0,03143_06-09-2023-14.30,14.5,18.416666666666668,Elige,80.45,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2658,Business,04040,71801,2023-09-06,10.271921539412098,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2659,Student,04040,71801,2023-09-06,17.216723661028333,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
266,Tourist,60000,04040,2023-09-06,14.590785362566354,6,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
2660,Tourist,04040,71801,2023-09-06,4.821775763674619,9,06309_06-09-2023-19.30,19.5,23.85,Básico,25,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
2661,Student,04040,71801,2023-09-06,20.62762350106197,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2662,Tourist,04040,71801,2023-09-06,1.0386275304524553,9,06309_06-09-2023-19.30,19.5,23.85,Básico,25,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
2663,Business,04040,71801,2023-09-06,10.23936429722273,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2664,Business,04040,71801,2023-09-06,6.199787246926524,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2665,Tourist,04040,71801,2023-09-06,20.24245153726114,4,03173_06-09-2023-17.30,17.5,20.7,Básico,52.9,46.01875,03203_06-09-2023-20.40,Básico,51.13333333333334
2666,Tourist,04040,71801,2023-09-06,20.374625403737745,4,03173_06-09-2023-17.30,17.5,20.7,Básico,52.9,46.01875,03203_06-09-2023-20.40,Básico,51.13333333333334
2667,Business,04040,71801,2023-09-06,7.59977225512184,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2668,Business,04040,71801,2023-09-06,8.610651481680438,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,37.8,80,03073_06-09-2023-07.30,Premium,98.6
2669,Tourist,04040,71801,2023-09-06,10.803494950005192,4,03173_06-09-2023-17.30,17.5,20.7,Básico,52.9,46.01875,03203_06-09-2023-20.40,Básico,51.13333333333334
267,Student,60000,04040,2023-09-06,16.799081911993976,0,03173_06-09-2023-17.30,17.5,20.7,Básico,92,24.6796875,03143_06-09-2023-14.30,Básico,25.86640625
2670,Student,04040,71801,2023-09-06,10.232783003569642,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2671,Student,04040,71801,2023-09-06,18.0463003342374,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2672,Business,04040,71801,2023-09-06,7.608944719092859,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,37.8,80,03073_06-09-2023-07.30,Premium,98.6
2673,Tourist,04040,71801,2023-09-06,9.84504363219741,11,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2674,Tourist,04040,71801,2023-09-06,12.673006992619564,14,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2675,Business,04040,71801,2023-09-06,8.526194953419953,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2676,Tourist,04040,71801,2023-09-06,19.530910808683497,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2677,Student,04040,71801,2023-09-06,22.4538116726588,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2678,Tourist,04040,71801,2023-09-06,18.53203960775414,9,06309_06-09-2023-19.30,19.5,23.85,Básico,25,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
2679,Student,04040,71801,2023-09-06,18.217750025081184,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
268,Business,60000,04040,2023-09-06,7.1347612818446215,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
2680,Business,04040,71801,2023-09-06,9.126608808345088,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2681,Business,04040,71801,2023-09-06,8.09612001449092,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2682,Student,04040,71801,2023-09-06,16.64728593112946,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2683,Tourist,04040,71801,2023-09-06,17.442906420207937,12,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2684,Tourist,04040,71801,2023-09-06,15.530411186488255,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2685,Business,04040,71801,2023-09-06,8.761398719561408,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2686,Tourist,04040,71801,2023-09-06,8.994294106552498,7,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,45.35,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
2687,Business,04040,71801,2023-09-06,8.375868369108142,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2688,Student,04040,71801,2023-09-06,14.758344088251503,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2689,Business,04040,71801,2023-09-06,8.326857647784449,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
269,Student,60000,04040,2023-09-06,15.866559401102258,0,03173_06-09-2023-17.30,17.5,20.7,Básico,92,24.6796875,03143_06-09-2023-14.30,Básico,25.86640625
2690,Student,04040,71801,2023-09-06,16.77020370578291,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2691,Business,04040,71801,2023-09-06,9.07887244586539,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2692,Business,04040,71801,2023-09-06,9.018862189994302,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2693,Student,04040,71801,2023-09-06,14.097058863229838,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2694,Business,04040,71801,2023-09-06,9.08272446292433,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2695,Business,04040,71801,2023-09-06,7.607622320477604,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2696,Student,04040,71801,2023-09-06,18.52394299342694,0,03143_06-09-2023-14.30,14.5,18.416666666666668,Elige,80.45,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2697,Student,04040,71801,2023-09-06,16.24667519581272,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2698,Business,04040,71801,2023-09-06,8.1321499153642,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2699,Business,04040,71801,2023-09-06,7.972811106743529,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
27,Student,60000,04040,2023-09-06,19.462148948803463,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
270,Student,60000,04040,2023-09-06,16.973306926376363,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2700,Student,04040,71801,2023-09-06,16.004963057402488,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2701,Student,04040,71801,2023-09-06,11.530876581701833,0,03143_06-09-2023-14.30,14.5,18.416666666666668,Elige,80.45,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2702,Student,04040,71801,2023-09-06,21.501504508337348,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2703,Business,04040,71801,2023-09-06,7.901475811683174,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2704,Business,04040,71801,2023-09-06,7.413847907748619,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2705,Business,04040,71801,2023-09-06,7.487566468160339,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,37.8,80,03073_06-09-2023-07.30,Premium,98.6
2706,Business,04040,71801,2023-09-06,6.368197093404783,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2707,Tourist,04040,71801,2023-09-06,0.6714120039200271,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,18.9,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
2708,Student,04040,71801,2023-09-06,15.65921374034244,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2709,Tourist,04040,71801,2023-09-06,14.008445838587727,3,03173_06-09-2023-17.30,17.5,20.7,Básico,52.9,46.01875,03203_06-09-2023-20.40,Básico,51.13333333333334
271,Student,60000,04040,2023-09-06,19.310459102891194,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2710,Business,04040,71801,2023-09-06,8.716942093857526,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2711,Business,04040,71801,2023-09-06,7.529089835704472,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2712,Student,04040,71801,2023-09-06,18.55287696467095,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2713,Student,04040,71801,2023-09-06,17.15866419614743,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2714,Business,04040,71801,2023-09-06,7.896724722645041,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2715,Business,04040,71801,2023-09-06,7.056556274372746,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2716,Student,04040,71801,2023-09-06,19.869756513871046,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2717,Business,04040,71801,2023-09-06,8.629615897505886,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2718,Business,04040,71801,2023-09-06,8.57754870458202,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2719,Business,04040,71801,2023-09-06,7.691114689444157,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
272,Student,60000,04040,2023-09-06,16.24954511456572,1,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
2720,Business,04040,71801,2023-09-06,6.479574769579364,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2721,Student,04040,71801,2023-09-06,19.935143026158308,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2722,Student,04040,71801,2023-09-06,20.905724177622687,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2723,Business,04040,71801,2023-09-06,7.084430907626984,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2724,Tourist,04040,71801,2023-09-06,11.913335797750577,9,06309_06-09-2023-19.30,19.5,23.85,Básico,25,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
2725,Business,04040,71801,2023-09-06,6.416029230703257,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2726,Business,04040,71801,2023-09-06,9.181886601979407,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2727,Student,04040,71801,2023-09-06,21.159240363172703,0,03143_06-09-2023-14.30,14.5,18.416666666666668,Elige,80.45,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2728,Tourist,04040,71801,2023-09-06,14.194993330884236,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,45.35,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
2729,Business,04040,71801,2023-09-06,8.830919352309252,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
273,Business,60000,04040,2023-09-06,8.23309492949084,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
2730,Student,04040,71801,2023-09-06,15.744097634309245,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2731,Student,04040,71801,2023-09-06,15.834799128486019,0,03143_06-09-2023-14.30,14.5,18.416666666666668,Elige,80.45,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2732,Student,04040,71801,2023-09-06,13.434380070170155,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2733,Tourist,04040,71801,2023-09-06,14.573267031151069,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,45.35,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
2734,Business,04040,71801,2023-09-06,8.107699148505981,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2735,Student,04040,71801,2023-09-06,18.81354134703334,1,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2736,Student,04040,71801,2023-09-06,18.163047908830695,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,83.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
2737,Business,04040,71801,2023-09-06,6.593211501837958,2,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2738,Business,04040,71801,2023-09-06,8.70207970510906,3,,,,,,,03073_06-09-2023-07.30,Premium,98.6
2739,Tourist,04040,71801,2023-09-06,21.614828758617918,7,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,45.35,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
274,Student,60000,04040,2023-09-06,13.343971960631732,1,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
2740,Business,04040,71801,2023-09-06,9.03688686038068,6,03083_06-09-2023-08.30,8.5,11.25,Premium,89.4,97.5,03073_06-09-2023-07.30,Premium,98.6
2741,Business,04040,71801,2023-09-06,9.155096689329222,4,03073_06-09-2023-07.30,7.5,10.7,Básico,45.35,78.6,03073_06-09-2023-07.30,Premium,98.6
2742,Tourist,04040,71801,2023-09-06,16.816796923681665,7,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,45.35,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
